PC1,PC2
1.0149081868797625,-0.09470444412011861
0.19376891235520682,-0.8194521500182276
-1.7646741976926645,1.845354937078917
2.2771679379324756,0.11851249951586515
-0.45758579116446724,-0.8044270885707296
-0.4732520427783394,-0.5660113336432847
-0.8695336500339177,0.38529631497095307
0.6988425684597962,-0.5713360958043741
-0.48777373085983217,-0.33052076289813626
-0.11358592483331124,-0.8682707139137855
2.111813291041314,0.20345850839132373
-1.2668179420819345,2.1393229269088074
0.6239053099480008,0.35321826477038903
-0.22232395381200395,-0.9374799675756618
-1.3895952795123907,0.882014121226963
-0.39251443082961945,0.26383346023476717
-0.2653235903665477,-0.8705274882971187
-1.583056491061486,1.354614000968046
-0.6446686723938692,0.25026527895509776
-0.5137254609348593,-0.5547226948845373
-0.7352238492218369,-0.11695140386690236
-1.2604395267611184,1.3435772285125578
-1.843285729898015,1.9948721711816242
-0.25854566121544237,-0.2728663316343837
0.5685302290757641,-0.4279739982236822
0.694403322704768,-0.691625352327816
-0.6074555781761665,-0.603994995612203
0.5076964134811703,0.09313454585956109
-0.867234443420475,0.150713866946009
-0.39107937373369356,-0.7934440790958185
1.4425140843957676,-0.22206706824594186
1.7054407520338724,-0.10675914406074553
0.2113308919015774,-0.9122607780765848
-0.3800732420918891,-0.3229202658234643
0.7477043898481337,-0.5967807051130218
0.19857011506314085,-0.2725132573602557
-0.4419267430338323,-1.0696083253208406
-0.45124175013160145,-0.9036022359755713
-0.6892337074063244,0.11470055747514474
-0.45505244780740145,-0.22451674716297562
0.5781545144644985,0.011777039970559948
-0.43238643705365487,-0.9043207847741532
1.5443207066933133,0.0572995515374235
5.178094079392087,1.748838693456246
-0.009143734101098129,-0.7062210297117065
-0.47607562617991556,-0.8491791566038565
-0.3485749397405294,-0.3582191972732873
-0.173786190151834,-0.5787675529120028
-1.0727283612756477,0.6354014650355028
-1.104794858346354,0.27853985838125633
-0.5122462725183397,-0.37866819787337325
-1.8968729098057846,2.021557371917421
-0.4928622815427114,-0.8130280544805356
1.8043167195958565,-0.1155863388026728
-0.3093401444620962,-0.6214399937373692
3.5823412527274807,1.118659394244111
-0.3698829564048084,-1.1086578619410004
-1.4474034412581047,1.7131665629884958
0.26664058287805414,-0.8084314255223617
-1.6409709125214584,1.5387164896593875
1.402490657056617,-0.26335059997378285
-1.4135773581486013,1.1881498231541336
-1.6081058403510267,1.397495283588133
-0.6955212856214303,-0.40274574600482255
3.29064638017923,0.8992433290276574
4.969380858045527,1.0234155591736633
-0.2898122915442666,-0.7245524383788651
-0.042943865612311255,-0.9384519254550295
-1.3386114202712014,0.8424319481150985
-1.7129899492006309,1.6462971276513667
0.3919580817121655,-0.46358935180452054
-0.09409286137498686,-0.6973346825183374
0.3391059615630535,-0.5845929849653105
-0.6354780608664361,-0.4600254735669021
-1.3604315794044934,1.0584385313693807
-0.5330310522997801,-0.8358250466232109
-1.1900892226224484,1.0369955031448048
3.544266948354718,0.6809835196073174
1.379204656257579,-0.37576693355657426
-0.7403578640023635,1.2351341035675727
-0.4296234540540687,-1.0397868184205532
-0.4181517942503165,-1.1360518871093328
-0.5301519218131433,-0.8456105621758088
-0.2267362818928888,-0.8143694963116433
1.4000158554253488,2.2139735987696008
-1.6630543155009225,1.6860566190434283
-0.5465962939864426,-0.27647064823391204
-0.4806353761862253,-0.07166557038639695
1.5112368780754464,0.08742865691120165
-0.3570386766840475,-0.6370908440466659
0.8669391307743372,-0.36139350490914773
1.2256333847085814,-0.34088343200444265
0.5863610063463802,-0.48671916461775994
1.4331585101762905,-0.08642015419661954
-0.5079140561734027,0.7843104093961071
-0.6220485679944997,-0.6693745044943031
-0.32994631249239414,-0.92611948040647
-0.5390927647240611,-0.4206657876891324
-0.21146653612624722,-0.42493727588555963
-0.1785236201724683,-0.2542127970355124
0.42877447908367833,-0.5643871585334764
-0.28956362965940996,-0.5606158115577329
-0.5364575466675414,-0.449506373978399
0.6744606763467687,-0.036689500006956005
-1.5116959459956618,1.3265962132700968
0.6191455897060076,-0.6961554888637026
-0.4897147585877268,-0.2099301292353726
-0.43557702003247645,-0.9061315371005969
-0.46835711776052413,-1.0046717980574562
1.3846012961483738,-0.20890867353780712
0.18946562358338176,-0.7647968506756946
5.9299985588122235,1.889731877798033
-1.359548204080292,0.887647236012844
-1.5166640934325013,1.3009376210163828
-0.5577642385160277,-0.12293566608675016
-0.4747218168980366,1.1346613915958994
2.3741477162629145,0.4058640151785116
1.4479549566123977,-0.17652831395501203
0.07046608570496316,-0.9579472879521667
-0.012768323761384759,-0.9099068837492564
-0.518275132557884,-0.6333189600287104
0.3278248344401833,-0.21057680451147914
-0.21590464158751427,-0.11163215344093383
1.9980463727910538,0.7216349262895085
-0.4065292203695213,-0.8439679956769778
-1.3301622816815832,0.9842611998275342
0.061140679969134276,-0.7348495542927773
-0.8637221213977068,-0.16703904088226557
0.030884195262217428,-0.7406015151748333
0.6446782484892958,0.7036704354323098
-0.8313297812609263,0.022637229284520093
0.3478725049134335,-0.48468687453759324
0.10055576025031888,-0.9026895849109162
1.9949089297732197,0.09893084528442193
-0.9900122085878755,0.21806788236234975
-0.41757168546662454,-0.058714037145264936
-0.3564965403377603,-1.1581582118619436
-1.8141822874562865,1.8058380897998796
-1.599300275040131,1.8821120933776383
-0.26452537017956623,0.5345251538476469
0.2703491031576095,-0.8180938539723333
1.1431597174644932,-0.2542303807856776
0.38693619500921866,-0.7251657600249222
-0.3116295589964599,-0.9499826963966199
-0.521088468669796,-0.9432423609706003
-0.395182927523487,-1.088757833130241
2.055843227419869,-0.07953539706152095
1.9838429323788223,0.013061609606217661
-1.791469668483936,1.704533096204378
-0.5284777707388442,-0.6276897565617876
0.891630245135181,-0.4273171150268742
-0.5005582134365382,0.423408395806208
0.9185810832383717,-0.46162211135724407
-1.7602460920904872,1.7793509658910405
-0.12410839854555208,-1.0301932890641963
0.3885544002194871,-0.40450112284036066
0.5180997980705742,-0.5443761076481515
5.31096915781327,2.289569669506187
0.0430980237795505,-0.37216787994405715
0.2446313969629749,-0.9201231280465308
6.149686777298555,2.1093424173175475
7.104589507822805,2.2848114504313517
3.659481493113518,0.784552160743696
0.8765082975918879,-0.5351001014990663
0.9367911164979332,-0.27249759534306955
-1.9849376851257643,2.1314510771649964
0.5156507078608822,0.6043772439668598
-0.04959422729623718,-0.7480945509139711
-1.1980273647368094,0.6824079584192716
0.31332583114335727,-0.59957160527803
-0.31735706779661715,0.19978957875299344
-0.34775308016255063,-0.41485031296472924
0.1582602787397234,-0.9006242945480128
-0.02917746843411138,-0.7290102889541166
1.3010476569327931,-0.24063838938301052
-0.4009929178638994,-0.3308704391671801
-0.4412769207637857,-1.0121419856757246
-0.6406859374101369,-0.542917665194056
1.0727159510119055,-0.48868862112299877
2.3884393094913015,0.34938024678464075
-1.4878779993199194,1.4999867466796033
1.4672342997706989,-0.05566160394958741
4.276801006945662,1.233752860368782
-0.24288901068168983,-0.07377142836245024
2.336563412836469,0.34600526691693206
-0.18736123499863178,-1.0850078296277361
1.3739064027418155,-0.21463073228245466
-0.7910564179527464,-0.22857463924435717
-0.006699845506467783,-0.974979893850429
-0.6741206922525599,0.32490644040007194
-0.6590965028212038,-0.5533662178161062
-0.12456502710314092,-1.0304524395794665
4.525524585326616,0.9702629663795224
0.8647233210453825,-0.26772021196971807
-0.05981148631214377,-0.13366490054328808
0.35180176484268416,-0.8518035694657423
0.2660852019516337,-0.8622694082494793
-1.893213761335516,2.1720876685548576
1.0334582864267738,-0.24439744673851235
1.40564126269166,-0.22730400848547294
-0.07300772921518224,-0.3010272958523637
-0.7805927032614399,-0.13128009135625246
6.52503408983204,2.6927528868257005
-1.1207530400373968,0.42935623607841567
-1.303580172838862,0.9422498046058392
-1.892235147886681,1.9670918962007233
-1.416857783587772,1.7761801841278109
-1.7969006994437322,1.792806895264757
-1.9656807572289754,2.1423799660924203
-0.5539748550700764,-0.1739602469568372
-0.5636076027990345,-0.5791099435853424
-0.6859856006171098,0.12404109018887592
2.4319626697590393,0.9493265204492365
2.2412637534645588,0.03711586791552714
1.321427784954358,-0.30151148073087763
-0.8858113413014714,-0.019702212778673726
0.5093602772267747,0.22396343170648764
6.441886320805825,2.794712866040959
-0.2594241806986018,1.5041561374032213
-0.3632699521679826,1.9858598280384907
-0.7537717185244798,-0.4243851190491585
1.8870483798933002,0.04948384728958863
0.04157073193792169,0.34281965493130173
0.06259601129898887,-0.4142773529607962
0.19113182965965245,-0.817026398909778
-0.7164914719426232,0.15240612237251108
-1.2776743552066732,1.9047714007305543
2.313050639652631,0.20774168957882466
-1.1040293494998372,1.1125984772942636
-0.923790141841578,0.8951434214365468
-0.4520079898003195,-0.5614518250252174
0.46312345672866573,-0.6401715236323453
0.42368697300084757,-0.6550557868556138
1.5917415884910848,0.1598789082315741
-0.31479296086644487,-0.4646615035487651
0.7058025740400211,-0.639477895787388
0.38724808554247103,-0.8277643352556932
-0.33966521383112896,-1.0115718150220598
-1.896961589879793,2.090024098320479
-0.046470061255239656,-0.9557950325745215
-0.6699000134998728,-0.6280145918604879
-1.1497939785644695,0.5499087352950807
-1.9625303986360407,2.1670069082057264
-1.4134387401338226,1.1425504563849023
-1.5687589123908854,1.9183618833345122
-0.24630721161560673,-0.5514083706636898
-0.4028302066417718,-1.0017418219210472
-1.9142199101951451,2.103068497977399
1.8610099384388041,0.12675755108110426
-1.0985452022254991,0.5218964198186633
-0.15122038084593245,-0.7069172590609537
-1.0577940539552049,0.44224834627146015
-1.2572224809302723,1.2615440598240126
-0.5398996046881234,-0.7826256119588215
-0.8255517672231153,-0.2938298298087503
-0.6518397048458383,0.3032930470361233
-0.5489918786298136,-0.23215217827901083
-1.5796630568584717,1.3222813499852044
-1.1912339051065195,1.3257559657831448
0.280147122363864,-0.877127861513292
-1.3027213004224036,0.7143470572524864
-0.29758186102867235,-0.37495711971447043
0.3541518914768692,-0.03968465038030693
-0.5553601923093656,-0.6201073254082429
0.8680682271245417,-0.6237490362080186
-0.02601583512098183,-0.9898646773745555
0.5910793123425041,-0.7541872281008042
-1.6263168842600677,1.908535012038647
2.1270700880592193,0.5172168077850918
-1.4724909204219072,1.166134104138577
-0.2953112613451005,-0.819029343403488
-0.9131062143699626,0.14751926807279778
-1.5340229747125709,1.3710224951404582
0.5257107822187252,-0.09827054490657448
-1.115283952027539,0.352523544715961
-0.21983617446196035,-0.753355930823749
3.0759157663971433,0.44194145413352254
0.19592962373275824,0.6852269543344996
4.190013611144727,0.8026893607342951
-0.24382791060990563,-0.35586963645744724
0.8090871579628045,0.035445107558148344
-0.29907555249384554,-0.8554242199791995
-1.0203617697835954,1.3995444348700699
-0.26292371070208986,-0.8880821270695785
-0.1137274909608043,-0.7273945716327641
-0.7908143305111001,-0.33121282984051975
-1.585601586441912,1.4787841832562914
0.29929718898000846,0.5875928037396305
-0.08059836099367577,-0.18721774193668478
-1.9988253448510882,2.1349889194672844
0.9047640073815426,-0.5190641317165675
-0.8507018745647941,0.9098618297398465
-0.48504718770184735,-0.6715586423370745
-0.9617636069762114,0.03996816212956057
0.07506827738767274,-0.677344809604917
-1.4797103525188484,1.4018465506956184
1.506856542689748,0.0014313613172640546
-0.020693759953455317,0.9883832311474324
-0.5184676244061146,-0.3518628509811031
-1.4942548138248604,1.8692891389694046
-1.5118229301618398,1.3722021826002269
-0.7817561273836365,0.17246400260632827
0.07916838898053535,-0.309593578808712
1.6033469491138959,-0.3288435849899329
-1.030776041006814,1.0931520239653572
-0.15125039759271905,-0.6155782211033951
-1.5082586378182858,1.3057079712656285
0.11720187730461858,-0.8475643734052153
0.11655446980097216,-0.7187424372596869
-0.7007618403319599,-0.38288090093963884
-0.053166790204122946,-0.3543616426975975
-0.15982329240852253,-0.3310334935988174
-1.0823339675463333,0.8126621397333104
-0.40728182698325954,-0.9471707052299716
-0.8249113779037417,0.612249593615204
-0.4954472193111055,-0.9172706673750605
-0.34106762593386236,-0.730802372307908
-1.0838573166298873,0.7090220105207835
8.57980180686151,3.259420768559449
-1.507537148206065,1.1805028375565259
-0.20254350272817045,-0.9262539634078003
0.9611440124293106,-0.4146273435596724
-0.8046259382679111,0.5363284959743346
0.6257994267605005,-0.2851992802424471
1.392313358603438,-0.12459528067722739
0.6339048956016854,-0.7031210208908045
0.8642294158261546,-0.5495658721103434
-0.8014856523582663,0.22978395557230816
0.28077695483138826,0.6762828347332674
-0.789009242596891,0.023816396443430712
0.6617358185690088,-0.6569899782483032
-0.43955876075931427,-1.0454254054279661
9.568579205050735,3.579729300854597
-0.9850459814447535,0.28940342147585374
-0.6380729592318223,-0.6213712852571196
-0.08831658272039507,-0.11558387726009577
-0.08934355046364326,-1.0104631864589253
0.6134604951086091,-0.34929954295044163
-1.7146662115676066,1.599667761381952
-0.4825728668004091,-0.40000854557846466
-0.05143134755619661,-0.798737584187951
1.071861014488128,-0.5195099756818484
0.255608977329591,-0.7311808724788574
0.39224512660185346,-0.6764747441149166
-0.492208427686271,-0.9725301010398163
3.69107017471027,1.648218604855373
-0.2434389738512461,-0.526941540652175
-0.48939022925638914,0.17459498750703156
-0.24800704476504146,-0.7465047332897254
-1.5116207640208232,1.44083397302575
0.1580935749644649,0.6102310652077868
0.9841190784668258,-0.40943304936933667
1.6757449714819266,0.1276168042151856
0.40201864290036476,-0.7926202036526911
0.5786034919705917,-0.692750578414541
0.39687026650392293,-0.776625419892528
-0.36102037814878757,-1.0807890624264769
2.4087502078066048,0.12074998651736031
-1.6918420828651135,1.5441040896150025
1.7220512264160446,-0.0859126883627514
-0.22228304434294102,-1.0630713510973329
1.102114933468716,-0.4605843003572079
-0.5710296390780603,-0.29783444434401174
-0.41036825545203753,-1.1087954751181552
-1.3183084631267303,2.3231487980641967
-0.8537817388944855,-0.19565610071941464
0.10688811177990115,-0.9297795528360494
-1.2191244170494207,0.5790786698698376
-1.1063133455004042,0.8029754928732601
-1.0701459107093874,0.18400909226772855
2.209727891586083,1.8541845305814888
-0.2898991073677063,-0.8387968006954171
-1.3401664033100016,1.0242615949547444
-0.4671014032379419,-1.0382176696054175
0.08637601909942914,-0.956415053506112
-0.4238985395497483,-0.41238712718634063
-1.5162645899063354,1.4838764980869952
3.607883740967082,0.7170879732411407
-0.13897432898388962,-0.7684843093249644
-0.22169449077700917,-0.8800251824121181
0.041140460622987235,-0.7843811863947081
0.14083923589235253,-0.9180083970764755
-0.7163519385836115,-0.42598728066878727
0.28162349801194625,-0.6593192994345471
-0.8313715103805092,0.7227783647860635
-0.42765241527938247,-0.06443515616391038
4.147246524579717,1.0881349601612549
-1.7394331929864648,1.654128805478834
-0.5355827842550265,-0.13710841363554258
3.633610060850336,0.7541798394167996
-0.8647966973164486,0.47934075225671696
-0.6300243123368032,-0.7081595081153113
-1.729261065636508,1.7169993412194622
-1.990926208693124,2.128052408942437
1.0368202052377669,-0.48622152402565205
2.7131121817878356,0.23996182366235838
1.8461615056777922,-0.057579629765586574
0.9078478468660125,0.02332534677804959
-0.2080195700486699,-0.3280501864287317
-0.38478907196693524,-1.128537042467348
5.531790463477706,1.6095187209129567
1.4845578807259956,-0.31597579269898785
-0.36913466768166986,-0.4955020655061719
0.44266719821439293,-0.8344932156921611
1.8302512162051836,1.2166458189573435
-0.17586876113770905,-0.8540176950324939
0.10475479920685392,-0.6301606584990875
-0.09802964465378305,-0.9468757525599398
-0.19846907321044355,-0.5356782896236097
-1.8860362268760709,2.0162880080194725
-0.31816318341540584,-0.5693497893039462
-0.3182690111770583,-0.3524391755074123
-0.45957676292159405,0.27145159543474545
-0.20348063979952588,-0.24553764205324785
-0.11141779001558898,-0.9773129482640226
-1.4318977051898616,1.314786582238868
-1.4960917434743268,1.483905689310181
-0.7489174391525677,-0.2845960586543936
-0.21940355472789827,-0.7873689335552869
1.4370408854983883,0.26229086162493864
0.4881805035856602,-0.6334480256797587
-0.3526204195925643,-0.48612973031059514
3.527953575541405,0.7552365100028525
-1.2198742501568192,0.7385262453017045
-0.1059400387508908,-0.21301941958908543
-0.15347158659337284,-0.8452289964546547
-1.4303589937565702,1.0530111365730728
-1.411368656209171,1.1094667640998437
-0.6498909730735623,-0.5367222921300775
-1.1303744238293751,0.5495104107000816
0.2848467591575964,-0.7602655838004411
-1.9500329838185355,2.1626800598760543
-0.23555888280513093,-0.8764741349880327
-0.7313981544131668,-0.4687849906759256
-0.21254477193758756,-1.0232860595001851
4.190697498140539,0.7841608442292902
-1.1690247303019063,0.5389947021296786
-1.5049044958758744,1.204835965709844
-0.7028630080844926,0.09554600800741961
0.22636916312157065,-0.9304874980171236
6.85478256256632,2.265425913591583
0.21016838351207986,-0.9321847964856436
-1.163062685979156,0.3939247233553924
1.2526759733889157,0.9456043314583519
-0.1985827274068987,-1.083879232031651
-0.8247394923326712,0.3193622807110206
3.866959262370904,0.9861610085865152
-0.43338137815114786,-0.9163049531059881
-0.001504573810283277,-0.2872084864714996
1.6936343697794678,2.935549325668216
1.6445000713314386,-0.11135628771648656
-0.6962811914121185,-0.574469653088288
2.489902685242762,0.5589921586872755
-0.7773971005277917,-0.3007591277341905
-1.3858198485992614,0.8955763016135659
4.770252208509614,1.1130756685946643
-0.5143499999087401,-0.8252229844602681
0.6142801149150287,-0.7410200710287514
-0.9609126627767303,-0.01664644715963486
0.2761348479365104,-0.4112050725688339
-1.908092959611966,2.186482291915543
-0.2977387269858263,-0.500660746771418
0.7523387099587728,-0.36968278016750994
6.463521062375777,2.0740569490644107
0.6349962703837891,-0.5729646565295341
-0.8587982299331481,0.09840412736270725
0.7886850599746555,-0.47859210355705367
0.42608202390943795,-0.626935129408508
-1.427741186822388,0.9288822202904439
-1.482462307840348,1.2404116044332696
-0.403682695225513,-0.1725238407651563
0.5820305627739606,0.3144588116502541
1.1856277745245989,-0.447446765071548
-0.672488241728336,-0.48102987042560474
-0.797702310009211,-0.369380494017508
0.0883141947967887,-0.730847272048853
-1.512554986541567,1.1433965350439894
-1.410079561655533,1.3118271540369975
0.17264468962634857,0.009680518146839524
-0.3565009664874621,1.057224055364734
0.6821053897387245,-0.07053179677356519
1.5972900810611346,-0.14529890206443993
0.49341493867509845,-0.592644039359788
1.8566548150789366,0.0857573673861793
-0.4646158137047701,-0.0739934934040149
0.4943858644721368,0.15409746180134903
-0.4061429450309038,-1.0036219011369265
-1.8065131668503003,1.7873515293222804
0.027675572121031347,-0.5978912619000105
-0.45882800758788,-0.9535857031814798
0.18343957670074107,-0.8520757539981852
2.1209837678947574,0.25041869272745854
0.4464876986618617,-0.6571099533001519
-1.3146460970205929,1.6439791266001433
-0.2984283523817434,-1.090944231651746
0.16036079458271635,-0.6025249498361663
0.31570571070116943,-0.3316498654374185
-0.038190416728271226,-0.007199198003409097
0.3961235328576341,-0.7427906863052526
-0.4815935290063006,-1.0121838617198495
-1.7204276280451385,1.6078174924719189
-0.011990136466218876,0.3159970009849115
-0.16951390629522858,-0.587762411796992
-1.503536474453676,1.3883245059752654
0.16428666835818517,-0.7601700261427129
0.2428746069115638,-0.5214373385377647
-0.33627486230817316,-0.47685313224804826
-0.4980367387932589,-0.964418334675016
-0.0833376714286286,-0.8396844062023961
-0.1840695012771635,-1.075642537310635
0.6026710883111576,-0.5188707445843147
-0.47092808621504506,-0.7320626802964092
-0.6101020316907834,-0.5940774288416331
2.5834269867545774,0.5053720702241821
-0.5714447851697082,-0.8005284558354022
1.8575865904365765,-0.0585926825459461
1.3060116286887038,-0.3184529828673542
-1.539939583895648,1.196372002938684
0.16176288073068,-0.49503126572086564
-1.7872494338607778,1.8439623170301687
-0.42790312671377173,-1.1073275356575814
-0.2752809856016028,-0.9561151754111301
-0.41100013895342746,-0.16525720219537818
-0.6425410982209273,-0.6581656167671969
-0.9783423353168389,0.007720214099034008
0.4947238022973923,-0.6639930332993017
1.2540824395590893,-0.29797633942490004
7.616586865398762,2.4148170723258717
0.19068387083383181,-0.7451888154637671
0.22900354474651902,-0.8262168242387796
-0.2611992000385373,-0.9938013729433778
0.2578865670163944,-0.2770302798956892
2.181555376989367,0.40325999630949255
-0.7135081476838453,-0.32159776079426833
0.1503630232249126,-0.8440863047309409
0.017829781921365206,-0.8051078353780922
0.36166872783946064,-0.24096978350942252
-1.4636389878460543,1.2396748985922168
-0.49207696320004196,0.07029460220464392
-0.9392751866315382,-0.0728835801382428
-0.07649906296287169,-0.22307216913714528
-1.0508347162886382,1.127446155835944
-1.0779689159861772,0.6552663101006864
0.09967644968614724,-0.27511561583468
2.3191348954288404,0.1997751795537939
-1.5506240386251164,1.2474057976283295
-1.2034002824967496,0.6336806284243236
-0.6565782126401571,-0.4377419202717446
-1.3342140725421352,0.8335080667597695
2.2468588775111913,-0.01715389252865984
0.782541551093295,-0.5580929195443364
-0.41039745824829926,-0.4047248552635039
-1.0212495529921144,0.8512517675236708
-0.160130578358503,-0.8222467820268919
0.14998235741905122,-0.7911271735175611
-1.4391861203394227,1.1850355853510726
-0.20312033284024997,-0.08938240384777289
-0.5259572007472079,-0.06312854888214522
-1.1124495155542506,0.6967174482644346
-0.7766307487727758,-0.36884125496490455
-0.5071488386236865,-0.6955215067792123
0.801120520616404,-0.46368985301224575
0.08764844365705428,-0.8150840454373093
-0.6691361942975499,0.030828055275478862
-0.31212909584102405,-0.17016481642554548
-0.6417887447377587,0.4117728533873311
-0.19212179776065763,-1.0231149132176793
0.018898119655790194,-0.8958575947754497
-0.5970554116110978,-0.6209316049188532
-0.5129574755787986,-0.5846229921980308
-1.1460360605558517,1.404582279957053
-1.4810619113365784,1.17268931677153
6.501099070078358,1.827769668545876
0.5451684336544452,-0.1825061879556639
2.2419073604198005,0.11349532323799195
3.4865313368987074,0.5411712396193231
1.7250141525661393,-0.046397852058234525
3.156661520431313,0.43816669939832475
-1.8083606133125856,2.163146850234075
-0.5109536572435758,-0.8575539848028852
-0.32199955707788014,-0.8455952674799027
-0.8571785756438663,-0.18616439912680502
-0.37174355823044186,-0.4969826897876851
0.025610451908057826,-0.8731315001791538
-0.4317261601023999,-0.766911947583337
-0.7078027891566415,-0.5010719440333351
-0.4151539562502951,0.11395073486625241
0.1268180899933746,-0.7660926929896977
-0.4992602524521776,-0.6150303066571382
-1.7717110028446548,1.7842637915004647
0.708446382527181,-0.4056648958113444
-0.97653123947937,0.23713824917861756
-0.268278284825942,-0.7237507475305419
-0.8285300385534301,0.6826353245777433
-1.8957730170287745,2.0450206126723476
-0.9748548421565839,0.021118981103396117
0.5925055586623897,-0.642757457071497
-0.3137484577376385,-1.1567364005900092
-1.519260418007388,1.2081080549359628
-1.0290112274331793,0.35580788819981224
-0.25145408897834776,-0.025457198741242536
-1.0587391691982249,0.17906325385381192
-1.8284123485458657,1.9804742465404892
1.449896350722559,-0.3624086527983882
-0.9231843948489763,-0.14368813340026673
0.17911929158966705,-0.6793126335949783
0.557020686828325,-0.7010770977294777
0.0840050891006632,-0.6761952739867695
-0.11283544629330085,-1.0352150569284468
0.5215062526811259,-0.5499399755278778
0.09166828069605118,-0.9687534194644575
1.5280166650484992,0.21933915242285282
0.6865622376150496,0.01943129725842271
0.05662979012991091,-1.0000583316258496
6.327824975806537,1.989200565798831
0.13084811219042541,-0.10539637688144617
-0.4128236097658222,-0.4289407879608715
-0.4288847046679058,-1.0393675558034914
0.3795744228732896,-0.8474612553355396
2.802446769034687,0.7706289053534408
-0.5685708093937087,-0.37637554833898185
1.4846231745395762,0.11050547813262737
-1.3854883856963074,1.8321641688679087
-0.17723642343150126,-0.7520183022032717
-0.19148293034449765,-0.09027495989173272
-0.37201046844614,-1.0413482343354237
0.5423775219427698,0.2005984384675372
-0.5123311120049133,-0.4015553651898956
-0.9630093048586527,0.2676513743330344
