Recency,Frequency,Monetary
-0.26641978987320253,0.22976036017849769,0.0031142343656669273
-0.21650019387477876,-0.2941113880785899,-0.13796375112053563
0.6221490188987409,-0.42507932514286173,-0.15599631781367504
-0.7356639922583861,-0.2941113880785899,-0.12109164053218151
-0.3962107394691044,-0.03217551395004609,-0.091525286009584
-0.825519265055549,0.49169623430704146,-0.11890553445288617
-0.7556318306577556,-0.2941113880785899,-0.14978287859240952
0.9516183524883378,-0.2941113880785899,-0.15255202118514494
-0.905390618653027,2.9800870385282074,1.726994807404759
-0.6058730426624843,0.36072829724276956,0.4552629823838756
-0.3862268202694196,-0.163143451014318,0.06405783909422486
-0.7556318306577556,1.8013756049497605,0.5255846002419083
-0.3862268202694196,-0.42507932514286173,-0.15122193403309675
-0.7656157498574404,0.8846000454998572,0.4362002721785503
-0.6957283154596471,0.22976036017849769,1.2586659536002751
-0.8854227802536575,-0.42507932514286173,-0.16508337437863918
-0.8155353458558642,-0.42507932514286173,-0.17326048956424606
-0.6458087194612233,-0.03217551395004609,0.09774813781882306
-0.6957283154596471,0.7536321084355853,0.33570230205842505
-0.7556318306577556,0.49169623430704146,-0.01174252457507369
-0.57592128506343,-0.03217551395004609,0.21611803066017643
-0.825519265055549,-0.163143451014318,-0.08659587517918929
2.4292383940416817,-0.42507932514286173,-0.19283770983345488
-0.8754388610539727,0.7536321084355853,0.31953792365401557
-0.535985608264691,-0.42507932514286173,-0.17874260552876886
-0.2963715474722568,-0.2941113880785899,-0.20089462288623308
0.7319721300952732,-0.2941113880785899,-0.18375964034384243
-0.7656157498574404,0.36072829724276956,-0.10463293541000454
-0.10667708267824644,-0.42507932514286173,-0.1193492712983752
-0.7156961538590166,-0.163143451014318,-0.18713428713839703
-0.6957283154596471,0.8846000454998572,0.22965481290863954
2.4392223132413666,-0.42507932514286173,0.0011101165622430227
0.033097786117340156,0.0987924231142258,0.11013232765343359
-0.7456479114580709,-0.2941113880785899,-0.17833257021584864
1.4008947164741516,-0.42507932514286173,-0.218162164790061
0.41248671570536094,-0.163143451014318,-0.1081480052569291
-0.6657765578605929,-0.2941113880785899,-0.1817218210078497
1.9100745956580742,-0.42507932514286173,-0.20861339722890446
0.5023419885025238,-0.2941113880785899,-0.13491151565422244
-0.26641978987320253,-0.2941113880785899,-0.2115701450196061
0.20282441251198102,-0.42507932514286173,-0.1637016115433189
1.7403479692634334,-0.42507932514286173,-0.11209445472073415
2.5989650204363226,-0.42507932514286173,-0.19511031651301014
-0.14661275947698546,-0.2941113880785899,-0.09317890787429252
-0.6458087194612233,-0.03217551395004609,0.03213911759832592
-0.9153745378527117,0.0987924231142258,-0.01961632596756147
-0.2863876282725721,-0.42507932514286173,-0.19531926601493663
-0.1366288402773007,0.0987924231142258,0.0371561524133995
0.5023419885025238,-0.42507932514286173,-0.16511819929562696
-0.535985608264691,-0.2941113880785899,-0.20881335965547926
-0.7356639922583861,0.8846000454998572,-0.03546952688791926
-0.8355031842552337,0.49169623430704146,0.21683699668831052
-0.9153745378527117,-0.163143451014318,-0.09468424299569836
-0.10667708267824644,-0.163143451014318,-0.1892675941500013
-0.8355031842552337,0.22976036017849769,-0.041568380898450885
-0.3263233050713111,-0.03217551395004609,-0.05787992266174419
-0.7755996690571252,-0.42507932514286173,-0.21235202057520197
-0.6258408810618538,-0.42507932514286173,-0.1911638670492051
0.38253495810630667,-0.42507932514286173,-0.11619480784993667
-0.006837890681398872,-0.2941113880785899,-0.14594539741724358
-0.33630722427099585,-0.42507932514286173,0.254356912897142
-0.6358248002615385,-0.42507932514286173,-0.18553346434137963
-0.7057122346593319,-0.03217551395004609,0.39912072266195103
-0.7256800730587014,1.6704076678854884,1.0744870781118498
-0.6258408810618538,-0.163143451014318,-0.13192218971537098
-0.5659373658637452,-0.42507932514286173,-0.1908414557209637
-0.17656451707603973,-0.2941113880785899,-0.13290964461963645
-0.45611425466721295,-0.2941113880785899,-0.11166532187269158
1.0514575444851855,-0.2941113880785899,-0.2093660647896074
0.7319721300952732,-0.42507932514286173,-0.21886989697400555
-0.1366288402773007,-0.42507932514286173,-0.1337589232403699
2.648884616434746,-0.42507932514286173,-0.20754618203089284
-0.5260016890650062,-0.42507932514286173,-0.19071563666604024
-0.8454871034549185,0.7536321084355853,0.1418578270292715
-0.4261624970681587,-0.2941113880785899,-0.15906540404627265
-0.7656157498574404,0.0987924231142258,1.120626722967358
-0.8454871034549185,-0.42507932514286173,-0.19609215449518083
2.1796404140495627,-0.2941113880785899,-0.16736159798028924
-0.8754388610539727,-0.2941113880785899,-0.0109527853285451
2.099769060452085,-0.42507932514286173,-0.19958700342256414
-0.8454871034549185,0.36072829724276956,0.15392971599541122
1.680444454065325,-0.42507932514286173,-0.181157882029532
1.959994191656498,-0.42507932514286173,-0.21002661482795562
-0.06674140587950741,-0.42507932514286173,-0.1929815030390817
-0.6957283154596471,0.7536321084355853,0.7407340607766306
-0.905390618653027,3.634926723849567,0.12774924211155794
-0.5260016890650062,-0.2941113880785899,-0.16804686247585457
-0.8355031842552337,-0.2941113880785899,-0.12391919911470281
1.3409912012760432,-0.42507932514286173,-0.2083842268074367
2.2295600100479867,-0.42507932514286173,-0.20592289154549623
-0.5659373658637452,0.0987924231142258,-0.07860074826945389
-0.57592128506343,-0.163143451014318,-0.15647150942289495
-0.7156961538590166,-0.2941113880785899,0.04347518977004721
-0.14661275947698546,-0.42507932514286173,-0.1830092195519774
1.5406695852697383,-0.42507932514286173,-0.18376413388151827
-0.5260016890650062,-0.42507932514286173,-0.20623069887629117
1.4607982316722603,-0.2941113880785899,-0.18694780532484973
-0.8954066994533423,1.4084717937569449,0.5268529012509136
-0.8854227802536575,0.6226641713713134,0.026808658530362673
1.4108786356738365,-0.2941113880785899,-0.021502488406994646
-0.7556318306577556,-0.42507932514286173,-0.20429510752242377
-0.8454871034549185,-0.42507932514286173,-0.21473584231223425
-0.535985608264691,-0.42507932514286173,-0.2067710467818107
-0.6358248002615385,-0.2941113880785899,-0.16186038448064413
1.1812484940810872,-0.42507932514286173,0.8229635534756349
2.239543929247671,-0.42507932514286173,-0.18498300597608944
-0.006837890681398872,-0.2941113880785899,-0.18130392200399675
0.162888735713242,-0.163143451014318,-0.18349452162096797
-0.5459695274643758,0.6226641713713134,0.1339873957900406
-0.4161785778684739,-0.2941113880785899,-0.1758364100369204
-0.7356639922583861,-0.03217551395004609,0.13252699604539306
-0.825519265055549,0.36072829724276956,0.08892395320789544
-0.6358248002615385,0.36072829724276956,-0.1265973475695025
-0.6358248002615385,0.7536321084355853,0.033199592489823786
0.9715861908877073,0.0987924231142258,-0.17170347875956807
-0.33630722427099585,-0.42507932514286173,-0.20921777804630473
-0.7057122346593319,-0.42507932514286173,-0.1575331076988118
-0.1366288402773007,-0.2941113880785899,-0.19988694706242632
-0.3263233050713111,-0.42507932514286173,-0.04897934791032733
-0.14661275947698546,-0.163143451014318,-0.11802929460609768
-0.6957283154596471,-0.03217551395004609,-0.030103119518549288
-0.4061946586687891,-0.42507932514286173,-0.09236333078612785
-0.18654843627572448,-0.42507932514286173,-0.15137246754523737
-0.35627506267036535,-0.03217551395004609,0.12097411068081265
1.8501710804599658,-0.42507932514286173,-0.19096502800704926
-0.905390618653027,-0.03217551395004609,0.008726662922789058
0.0231138669176554,-0.2941113880785899,-0.1543763974815353
-0.6358248002615385,-0.42507932514286173,-0.1867658170489783
-0.7057122346593319,-0.42507932514286173,-0.21099384881267985
-0.7656157498574404,0.49169623430704146,0.10448058064164788
-0.7755996690571252,-0.163143451014318,-0.07999599171780168
-0.905390618653027,2.0633114790783043,1.1678886288574073
1.390910797274467,-0.42507932514286173,-0.208208978838079
1.8302032420605963,-0.42507932514286173,-0.19618876555521136
0.13293697811418773,-0.2941113880785899,-0.16248386283316668
1.191232413280772,-0.2941113880785899,0.044745737547890505
-0.6957283154596471,0.6226641713713134,0.4424979652312378
-0.8155353458558642,0.22976036017849769,0.23220601892409676
-0.8854227802536575,-0.163143451014318,-0.14413562511829967
-0.825519265055549,-0.2941113880785899,-0.11061158728770747
-0.35627506267036535,-0.42507932514286173,-0.17244041893840556
-0.33630722427099585,-0.03217551395004609,-0.009608094179050465
-0.026805729080768385,-0.2941113880785899,-0.05688011052887013
-0.2564358706735178,0.49169623430704146,0.4256943810924401
-0.5958891234627995,-0.42507932514286173,-0.1689365829356706
1.4607982316722603,-0.42507932514286173,-0.1852919366913033
-0.6857443962599623,-0.163143451014318,-0.1146894727285308
0.22279225091135055,-0.42507932514286173,-0.21002886159679354
-0.6757604770602775,-0.163143451014318,-0.12472354235867789
0.3525832005072524,0.22976036017849769,0.11527405813901165
0.3725510389066219,-0.42507932514286173,-0.1727313755029161
-0.5859052042631148,-0.03217551395004609,-0.0431748206175631
-0.8754388610539727,-0.2941113880785899,-0.0751025291888137
-0.7057122346593319,1.015567982564129,0.12708981545762868
0.6221490188987409,-0.42507932514286173,-0.19271189077853143
0.14292089731387247,-0.163143451014318,-0.16244117422524623
-0.8954066994533423,-0.42507932514286173,-0.19918370841615762
2.419254474841997,-0.42507932514286173,-0.21361245789327465
2.3793187980432577,-0.42507932514286173,-0.13722456417286025
0.5622455037006323,-0.2941113880785899,0.021832065554371654
-0.8155353458558642,0.0987924231142258,-0.1668819128333935
-0.7556318306577556,0.0987924231142258,0.18015287848718506
-0.8155353458558642,-0.03217551395004609,-0.0660918627643388
-0.7356639922583861,-0.42507932514286173,-0.15541552806907294
-0.6258408810618538,-0.42507932514286173,-0.21814194387051972
-0.8155353458558642,-0.42507932514286173,-0.20090698011484168
-0.9153745378527117,0.8846000454998572,0.1716836833526487
-0.8454871034549185,0.6226641713713134,0.26695791592461177
2.3194152828451493,-0.42507932514286173,-0.22136381038409583
-0.34629114347068063,-0.42507932514286173,-0.17472875299982624
-0.8055514266561794,-0.03217551395004609,0.1304970404003331
0.5822133421000018,-0.2941113880785899,-0.06603007662129602
-0.825519265055549,0.0987924231142258,0.08184326121519316
2.3693348788435733,-0.42507932514286173,-0.2010417862451168
-0.8754388610539727,-0.2941113880785899,-0.16187835863134747
-0.535985608264691,-0.03217551395004609,-0.01919955034812748
-0.6757604770602775,0.22976036017849769,-0.10381398816858298
-0.5060338506656367,0.6226641713713134,1.6082317300167694
-0.33630722427099585,-0.03217551395004609,-0.1195829352575188
-0.9153745378527117,-0.03217551395004609,-0.13758067703367044
-0.7755996690571252,2.325247353206848,1.1627064565327467
-0.8854227802536575,3.503958786785295,1.0115303685045163
-0.8854227802536575,1.2775038566926729,0.628765212354509
-0.8454871034549185,0.22976036017849769,0.006529322999304101
-0.6458087194612233,0.22976036017849769,0.06286143468803287
2.788659485230333,-0.42507932514286173,-0.21842728351293544
0.21280833171166577,-0.42507932514286173,0.32109718122753145
-0.6657765578605929,-0.2941113880785899,-0.09839702850035983
1.1313288980826635,-0.42507932514286173,-0.1887845388498487
-0.6458087194612233,0.0987924231142258,-0.12219143387834297
0.3425992813075676,-0.03217551395004609,-0.14644418009926163
-0.22648411307446353,-0.2941113880785899,-0.1408542192305187
-0.8554710226546032,-0.03217551395004609,-0.1610268332417761
-0.6358248002615385,-0.163143451014318,-0.1413125600734542
-0.8454871034549185,-0.03217551395004609,0.28202362436727885
-0.12664492107761596,-0.2941113880785899,-0.14489390960109738
-0.7256800730587014,-0.42507932514286173,-0.2038390134483262
-0.21650019387477876,-0.42507932514286173,-0.19658756702394203
-0.8554710226546032,0.49169623430704146,-0.03085578707925222
-0.7755996690571252,0.49169623430704146,0.49055747405874806
1.9899459492555525,-0.42507932514286173,-0.15863177766055425
-0.6258408810618538,0.7536321084355853,0.048013662822643924
-0.7755996690571252,1.4084717937569449,0.8296207295423895
0.04308170531702491,-0.163143451014318,-0.11149456744100972
-0.6358248002615385,1.146535919628401,0.21486096349536063
-0.9153745378527117,-0.42507932514286173,-0.13716053126097955
-0.8355031842552337,0.0987924231142258,0.25605884029186576
0.13293697811418773,-0.42507932514286173,-0.19683358821169417
-0.8854227802536575,-0.2941113880785899,-0.11818207488707617
0.5822133421000018,-0.2941113880785899,-0.13306804182270973
-0.21650019387477876,-0.42507932514286173,-0.20369859039595625
-0.8754388610539727,-0.2941113880785899,-0.16205472998512413
-0.8954066994533423,2.7181511643996634,0.3482740970910019
-0.6058730426624843,0.22976036017849769,0.04163508609179138
-0.07672532507919216,-0.03217551395004609,-0.11636893243487538
-0.8854227802536575,0.0987924231142258,-0.14698789815803803
-0.8754388610539727,-0.03217551395004609,-0.12268459963826625
2.7786755660306484,-0.42507932514286173,-0.18465160757249635
-0.6458087194612233,0.36072829724276956,0.044440176985933465
-0.8155353458558642,0.36072829724276956,0.1601038367620132
-0.21650019387477876,-0.03217551395004609,-0.14459958288332997
0.21280833171166577,-0.42507932514286173,-0.17957278661438003
-0.6857443962599623,1.015567982564129,1.8801413117038444
0.8717469988908597,-0.42507932514286173,-0.20190005194120195
1.4108786356738365,-0.42507932514286173,-0.18328669550346044
2.5989650204363226,-0.42507932514286173,-0.2140168762841001
2.2195760908483018,-0.2941113880785899,-0.14895382089121736
2.3992866364426275,-0.42507932514286173,-0.21024230463639587
2.788659485230333,-0.42507932514286173,-0.210989355275004
0.06304954371639443,-0.42507932514286173,-0.11682839666222987
-0.2863876282725721,-0.42507932514286173,-0.17838312251470181
0.41248671570536094,-0.2941113880785899,-0.1657416776481495
-0.3662589818700501,-0.03217551395004609,0.7981513618140743
-0.905390618653027,0.8846000454998572,0.24495418531045024
-0.9153745378527117,26.423347773032877,3.329180269722377
-0.8854227802536575,0.0987924231142258,0.22752712281913004
0.3625671197069371,-0.42507932514286173,-0.19542711091915674
-0.1166610018779312,-0.42507932514286173,0.26413822103302315
-0.6957283154596471,0.22976036017849769,2.1809252431114374
1.430846474073206,-0.163143451014318,0.11180280028442649
1.88012283805902,-0.2941113880785899,0.20180948331588805
-0.05675748667982266,-0.42507932514286173,-0.2138281477017149
-0.7656157498574404,0.6226641713713134,0.24279054691953403
0.24276008931072005,-0.2941113880785899,0.08718383074292704
-0.4061946586687891,-0.163143451014318,-0.0678600698397812
-0.8454871034549185,-0.2941113880785899,-0.03516059617270537
0.45242239250409994,-0.2941113880785899,-0.17091486289745844
2.239543929247671,-0.42507932514286173,-0.036131200310686444
-0.8854227802536575,0.36072829724276956,0.49902105227118965
1.4607982316722603,-0.42507932514286173,-0.09794879811719495
1.1812484940810872,-0.42507932514286173,-0.0745992529691198
-0.3263233050713111,-0.42507932514286173,-0.14188773289596152
-0.7556318306577556,0.0987924231142258,-0.08250900266301431
-0.7256800730587014,0.22976036017849769,-0.14854266219387813
-0.5459695274643758,0.49169623430704146,0.22084073875748256
-0.2863876282725721,-0.2941113880785899,-0.13803789449218698
-0.8754388610539727,0.0987924231142258,-0.008603788508500581
-0.905390618653027,-0.03217551395004609,-0.08084302356969723
-0.7755996690571252,-0.42507932514286173,-0.1728538244045827
2.708788131632855,-0.42507932514286173,-0.19766601606614323
-0.825519265055549,-0.163143451014318,-0.1793874281852517
-0.2764037090728873,-0.42507932514286173,-0.21778583100970955
0.9915540292870768,-0.42507932514286173,-0.1932881869854577
2.8086273236297026,-0.42507932514286173,-0.20646773298869164
1.6405087772665858,-0.42507932514286173,-0.1877139534985802
2.419254474841997,-0.2941113880785899,-0.17457709610326672
-0.3962107394691044,-0.2941113880785899,-0.12976192147771168
-0.7356639922583861,-0.42507932514286173,-0.1906414932943889
2.7287559700322244,-0.42507932514286173,-0.20102718224767033
-0.825519265055549,-0.163143451014318,0.5573707623763698
0.941634433288653,-0.42507932514286173,-0.18175552254041852
-0.5559534466640605,-0.163143451014318,-0.17523202921952014
0.8517791604914903,-0.42507932514286173,-0.18088714638456274
1.6904283732650096,-0.2941113880785899,-0.1748725462054531
-0.47608209306658245,-0.42507932514286173,-0.20062164047242592
0.0930013013154487,-0.42507932514286173,-0.2167669213417132
0.5522615845009475,-0.2941113880785899,-0.12941928922992899
0.033097786117340156,-0.2941113880785899,-0.1756195968440612
1.88012283805902,-0.42507932514286173,-0.2122599030528473
1.6904283732650096,-0.42507932514286173,-0.09362601487303841
-0.8954066994533423,-0.03217551395004609,-0.1205580329331757
1.2112002516801414,-0.42507932514286173,-0.21600301993682067
-0.21650019387477876,-0.2941113880785899,-0.11982333952317613
-0.17656451707603973,0.0987924231142258,-0.028759551753473608
-0.3263233050713111,-0.42507932514286173,-0.18180719822369065
-0.8954066994533423,0.36072829724276956,-0.0607512932366049
-0.865454941854288,-0.163143451014318,-0.1780966594878671
-0.8954066994533423,0.22976036017849769,-0.1119787461255813
2.4392223132413666,-0.2941113880785899,-0.19350387679389794
-0.5459695274643758,0.22976036017849769,0.5391269994124661
1.6904283732650096,-0.42507932514286173,-0.20226065833968798
-0.6058730426624843,-0.2941113880785899,-0.1833900468700047
0.5223098269018932,-0.42507932514286173,-0.17953122139087851
1.9000906764583896,-0.42507932514286173,-0.19132675778995423
-0.33630722427099585,-0.03217551395004609,0.06682473491812234
0.8018595644930664,-0.42507932514286173,-0.2113544552111659
-0.5859052042631148,-0.2941113880785899,-0.15093322423742414
-0.8954066994533423,1.2775038566926729,0.4017123705164908
0.5123259077022085,-0.03217551395004609,0.07990205293923094
-0.8754388610539727,2.7181511643996634,0.22198883763365923
-0.22648411307446353,-0.2941113880785899,-0.1007134471722545
-0.26641978987320253,0.49169623430704146,-0.03518980416759832
-0.6358248002615385,-0.2941113880785899,-0.1898012017490071
1.7403479692634334,-0.03217551395004609,-0.18664112137847377
-0.7057122346593319,-0.42507932514286173,-0.1316458371483069
-0.6158569618621691,-0.2941113880785899,-0.11490628592139
0.04308170531702491,-0.42507932514286173,-0.21161171024310763
2.0198977068546067,-0.42507932514286173,-0.1914199986967279
0.42247063490504566,0.22976036017849769,-0.00656147563483206
-0.1366288402773007,-0.163143451014318,-0.07855356612385757
2.7986434044300177,-0.42507932514286173,-0.222138945633178
-0.8454871034549185,0.22976036017849769,0.017443002629496558
1.1812484940810872,-0.2941113880785899,-0.10212778815572462
-0.4061946586687891,-0.42507932514286173,-0.16786824435324002
0.45242239250409994,-0.42507932514286173,-0.20989180869768048
-0.6657765578605929,-0.2941113880785899,-0.050246525534913745
1.9000906764583896,-0.42507932514286173,-0.1703486771503028
-0.6657765578605929,0.36072829724276956,0.2239839683617315
0.9316505140889683,0.22976036017849769,-0.045884423836093625
-0.08670924427887693,-0.2941113880785899,-0.18365853574613608
2.339383121244519,-0.2941113880785899,-0.15901934528509531
1.8901067572587047,-0.42507932514286173,-0.18440446300032523
0.5023419885025238,-0.2941113880785899,-0.1878611168574639
-0.34629114347068063,-0.2941113880785899,0.004214027711828365
-0.8854227802536575,1.015567982564129,-0.053893031358856584
1.430846474073206,-0.2941113880785899,-0.13037079583278777
-0.47608209306658245,-0.163143451014318,-0.16202439860581222
1.8302032420605963,-0.42507932514286173,-0.19294218458441814
-0.8355031842552337,-0.2941113880785899,-0.06206340623794971
-0.6757604770602775,-0.03217551395004609,-0.1473923165488635
-0.0467735674801379,-0.42507932514286173,-0.1917008448014678
-0.2963715474722568,-0.163143451014318,-0.09439665658444471
-0.24645195147383303,-0.2941113880785899,-0.07157173196002369
1.2112002516801414,-0.2941113880785899,-0.18663775122521692
-0.6857443962599623,-0.42507932514286173,-0.1840989024383682
0.9316505140889683,-0.163143451014318,-0.18923501600185147
-0.6158569618621691,-0.42507932514286173,-0.2065856883526824
-0.5060338506656367,-0.2941113880785899,-0.1845392691306004
1.1213449788829786,-0.2941113880785899,-0.20209776759893883
-0.8355031842552337,3.1110549755924795,1.7568644757204757
1.7203801308640638,-0.42507932514286173,-0.21083994514728238
-0.7456479114580709,-0.2941113880785899,-0.17069243278250446
-0.8055514266561794,0.0987924231142258,0.10158786576282693
0.8318113220921207,-0.2941113880785899,-0.14216520884744452
-0.5260016890650062,0.0987924231142258,0.018329352936055664
-0.6957283154596471,0.49169623430704146,0.11902616209833669
-0.8954066994533423,0.0987924231142258,-0.03967884830576086
-0.8754388610539727,0.0987924231142258,0.05258808417664742
0.5622455037006323,-0.2941113880785899,-0.1855671658739484
0.4624063117037847,-0.03217551395004609,0.10441205419209133
0.3525832005072524,-0.42507932514286173,-0.15969000578321418
-0.8454871034549185,0.22976036017849769,-0.0764258760343481
-0.7556318306577556,-0.42507932514286173,-0.20813258869758977
-0.8355031842552337,4.289766409170926,1.6369488059186337
0.6820525340968494,-0.42507932514286173,-0.18087928269363002
-0.2863876282725721,-0.42507932514286173,-0.20714513379332428
-0.0467735674801379,-0.03217551395004609,-0.12242172768422968
-0.8754388610539727,-0.2941113880785899,-0.14845054467152347
-0.57592128506343,0.0987924231142258,0.005301463829381233
2.1896243332492475,-0.42507932514286173,-0.21317995489197522
-0.14661275947698546,-0.2941113880785899,-0.17970871612907413
-0.7057122346593319,1.4084717937569449,4.498081978569375
-0.6857443962599623,-0.163143451014318,-0.15817006666436187
-0.905390618653027,0.36072829724276956,0.016310631135185244
-0.7556318306577556,-0.03217551395004609,-0.1069021719363029
-0.7755996690571252,-0.03217551395004609,-0.057431692278579305
-0.6657765578605929,-0.42507932514286173,-0.2135967305114092
-0.2863876282725721,0.49169623430704146,1.0746623260812074
-0.3762429010697349,-0.2941113880785899,-0.12534926748003838
0.38253495810630667,-0.163143451014318,-0.15052318892450392
-0.5659373658637452,-0.2941113880785899,-0.15850932875888765
1.9500102724568134,-0.42507932514286173,-0.17441195859367964
0.5123259077022085,0.22976036017849769,-0.04622930285271424
-0.7656157498574404,0.36072829724276956,0.0055542253236471415
-0.6158569618621691,0.49169623430704146,0.24171996156826556
-0.905390618653027,-0.163143451014318,-0.019379291855161008
-0.8355031842552337,0.22976036017849769,-0.1068830744011806
-0.865454941854288,-0.03217551395004609,-0.07051687399062065
-0.825519265055549,-0.42507932514286173,-0.18936420521003183
-0.9153745378527117,0.8846000454998572,0.3079929019803678
2.129720818051139,-0.42507932514286173,-0.2142786248537177
-0.825519265055549,0.49169623430704146,0.22490514358527836
-0.8554710226546032,-0.2941113880785899,-0.19649320273274942
-0.8454871034549185,0.49169623430704146,-0.01784811889211907
-0.03678964828045314,-0.42507932514286173,-0.13993978431348558
-0.825519265055549,-0.42507932514286173,-0.20842466864651923
2.648884616434746,-0.2941113880785899,-0.03983612212441519
0.19284049331229627,-0.42507932514286173,-0.21114662909365833
-0.8554710226546032,-0.03217551395004609,-0.1808691722338594
-0.8854227802536575,10.707195325320248,1.0306380140866
1.0514575444851855,-0.42507932514286173,-0.2101524338828791
1.191232413280772,-0.42507932514286173,-0.14344586708505846
